country,year,coffee_val,land_cov,disaster,temp_chan,corrupt_control,govern_eff,pol_stab,reg_qual,rule_law,voice,energy,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
Viet Nam,2007,45208,109.001498087732,6,0.506,-0.630165636539459,-0.235695943236351,0.251871973276138,-0.57259863615036,-0.490206182003021,-1.52694940567017,1469.1,302869.84375,342547.84375,85.419591,45.2079010009766,2241.18143923965,2.27701449394226,238715.4375,350849.09375,309861.46875,348517.46875,916152.5625,,,,361184.34375,274270.28125,363559.71875,732788.875,,,,,,0.0616853348910809,16105.125,0.238881006836891,0.249835565686226,0.222124949097633,Interpolated,Benchmark,Market-based,Regular,,,71.1111111111111,0.577860653400421,0.321744710206986,0.107084728777409,0.258725196123123,-0.316609710454941,0.051194429397583,0.261799037456513,0.273156195878983,0.115208566188812,0.53855174779892,0.56880921125412,0.179310888051987,
Yemen,2007,94,103.759672756865,3,,-0.793472647666931,-0.881667733192444,-1.59425187110901,-0.675990700721741,-0.969070315361023,-1.11243689060211,1469.1,78412.9921875,83814.4921875,21.282515,3.99170088768005,,1.33452594280243,64028.1484375,81828.7578125,77071.375,81734.5546875,225240.609375,,,,82740.96875,61682.875,87449.015625,369547.25,,,,,,0.03799794241786,198.953333333333,0.316875219345093,0.332596570253372,0.313621014356613,Interpolated,Benchmark,Market-based,Regular,,,65.5555555555556,0.65877366065979,0.217785567045212,0.124593280255795,0.154211536049843,-0.179920673370361,0.0245566610246897,0.306085467338562,0.389145702123642,0.373924940824509,0.499741137027741,0.578733921051025,0.194364637136459,
Zambia,2007,2,100.285396157377,3,0.78,-0.398109436035156,-0.751892864704132,0.363629281520844,-0.567137718200684,-0.529506206512451,-0.206985205411911,1469.1,33694.62109375,32965.0390625,12.502958,3.37791585922241,,2.18522572517395,25277.740234375,32465.71484375,34364.1171875,32948.09765625,110743.15625,0.00202545430511236,0.354164868593216,0.329518258571625,29740.642578125,22656.814453125,30282.044921875,155542.625,0.59080183506012,0.958205103874207,0.937597811222076,0.445720881223679,0.0618217177689076,0.0480066128075123,4.00252266503643,0.369839578866959,0.409057021141052,0.426637262105942,Interpolated,Benchmark,Market-based,Regular,Regular,,58.8888888888889,0.665690124034882,0.218160539865494,0.101508647203445,0.220245063304901,-0.217419415712357,0.0118149649351835,0.375121384859085,0.546971917152405,0.335201770067215,0.636306047439575,0.559356331825256,0.416875928640366,0.672171890735626
Zimbabwe,2007,2,99.7793439408242,4,0.127,-1.40475797653198,-1.29239535331726,-1.1103447675705,-2.07525968551636,-1.80864059925079,-1.57152092456818,1469.1,18921.921875,18695.630859375,12.255922,5.55422687530518,,2.30269718170166,17706.669921875,20327.46484375,18717.369140625,18381.310546875,64417.0625,0.000939799821935594,0.209146901965141,0.218392550945282,16314.435546875,14672.2734375,16102.6904296875,41763.68359375,0.658695042133331,0.525387108325958,0.46466588973999,0.533381104469299,0.104451149702072,0.0384408459067345,1,0.398840695619583,0.371756076812744,0.378552675247192,Interpolated,Benchmark,Market-based,Regular,Regular,,51.1111111111111,0.769564807415009,0.142579331994057,0.193732678890228,0.296093344688416,-0.335103720426559,-0.0668663904070854,0.483464956283569,0.188766226172447,0.0626875758171082,0.60786646604538,0.558741748332977,0.275133043527603,0.603691279888153
Angola,2008,0,96.2680065914664,1,0.501,-1.30876457691193,-1.0645045042038,-0.361787378787994,-1.10149598121643,-1.37856388092041,-1.11934685707092,1985.8,120543.34375,150207.28125,21.695634,11.8423156738281,,1.39223492145538,52768.09375,93209.296875,121978.3046875,145000.453125,557643.0625,0.0141945676878095,0.370547473430634,0.226471155881882,179361.671875,101338.609375,167332.1875,929716.875,0.693952143192291,1.10901629924774,1.1313202381134,0.255717515945435,0.0617477186024189,0.0422220230102539,75.0333541666667,0.765292286872864,0.725855827331543,0.610609591007233,Interpolated,Benchmark,Market-based,Regular,Regular,,42.2222222222222,0.226069435477257,0.278903961181641,0.137847319245338,0.83901858329773,-0.217187702655792,-0.264651566743851,0.777774572372437,0.674398839473724,0.744821310043335,0.53211236000061,0.64846658706665,0.522960901260376,0.796992003917694
"Bolivia, Plurinational State of",2008,558,98.3230243843394,2,0.396,-0.528391659259796,-0.631037652492523,-0.696565806865692,-0.864422380924225,-0.978549301624298,0.0029617075342685,1985.8,47595.7578125,45558.234375,9.721454,4.36547136306763,,2.67628622055054,38319.92578125,44838.546875,48185.640625,44905.29296875,95518.078125,0.0015386090381071,0.45042097568512,0.427613526582718,59933.9375,53410.87890625,60222.578125,112963.1875,0.572206854820252,0.999009907245636,0.92851060628891,0.451006352901459,0.198332279920578,0.0560543276369572,7.23832069891667,0.328530728816986,0.346043139696121,0.371321737766266,Interpolated,Benchmark,Market-based,Regular,Regular,,66.6666666666667,0.726403772830963,0.145163789391518,0.126946106553078,0.248186349868774,-0.202612057328224,-0.0440879799425602,0.318073630332947,0.448990225791931,0.388367891311646,0.619058728218079,0.550205111503601,0.300543785095215,1.02139174938202
Brazil,2008,43821,94.8497752896009,5,0.731,0.00343736819922924,-0.157496109604836,-0.313424706459045,0.0770274102687836,-0.288044780492783,0.5689857006073,1985.8,2407307.75,2439878.75,192.030362,82.7599563598633,1771.26186216357,2.38448834419251,1853657.875,2429311,2424714.5,2421307.75,8504678,0.12199292331934,0.640103340148926,0.610607981681824,2665716,2085006.625,2691413,9594785,0.765193462371826,1.17269027233124,1.19186198711395,0.549669921398163,0.125510156154633,0.048429150134325,1.83376666666667,0.718814790248871,0.699404180049896,0.700388193130493,Interpolated,Benchmark,Market-based,Regular,Regular,,86.6666666666667,0.594450950622559,0.237744748592377,0.171109691262245,0.14156337082386,-0.14486874639988,-9.26907617326833E-09,0.703754365444183,0.636899888515472,0.771136224269867,0.669597923755646,0.663485169410706,0.462124615907669,1.07470810413361
Burundi,2008,773,89.0227612132061,3,,-1.08823239803314,-1.13972544670105,-1.63649833202362,-1.2402960062027,-1.03810000419617,-0.685290634632111,1985.8,5488.46484375,6209.5693359375,8.126102,3.50465726852417,,1.27910101413727,6332.62841796875,6870.74365234375,5445.8818359375,6075.8994140625,12850.34375,0.000446717574959621,0.160340934991837,0.172391787171364,6446.12158203125,6830.8193359375,7130.8544921875,10917.9287109375,0.62847900390625,1.08277642726898,1.05721771717072,0.606218218803406,0.0223832428455353,0.0347766391932964,1185.69083333333,0.289272367954254,0.295973509550095,0.265283644199371,Interpolated,Benchmark,Market-based,Regular,Low capital share,,48.8888888888889,0.840958476066589,0.08856550604105,0.201295152306557,0.0391898192465305,-0.170011058449745,2.09299150810693E-06,0.306171894073486,0.374833405017853,0.218670636415482,0.713136434555054,0.572651565074921,0.260523498058319,0.243920892477036
Cameroon,2008,1279,99.3229269390539,1,0.653,-1.03422832489014,-0.823444545269012,-0.552110910415649,-0.818746328353882,-1.10583662986755,-1.06779563426971,1985.8,55654.56640625,57194.8671875,19.252666,7.79472160339356,,1.84287047386169,48127.76953125,58437.3984375,56263.26953125,56957.546875,134762.125,0.00211224146187306,0.42303392291069,0.412661194801331,58839.29296875,51870.87109375,60337.01171875,134786.71875,0.645143091678619,0.959179580211639,0.956561505794525,0.503528833389282,0.113012455403805,0.0532882511615753,447.805255560773,0.437644749879837,0.469396531581879,0.463674873113632,Interpolated,Benchmark,Market-based,Regular,Regular,,66.6666666666667,0.719318926334381,0.181005507707596,0.125657245516777,0.0618123076856136,-0.125303059816361,0.0375091023743153,0.442512422800064,0.617621302604675,0.409780085086823,0.60406768321991,0.579779922962189,0.481876164674759,1.06566500663757
Central African Republic,2008,0,101.403676852565,1,0.682,-1.13727676868439,-1.38006794452667,-1.84381413459778,-1.19405424594879,-1.43187046051025,-0.988077700138092,1985.8,4308.17041015625,4371.6328125,4.273366,1.67556977272034,,1.4539133310318,4415.89306640625,4848.67529296875,4318.974609375,4343.05224609375,12603.712890625,0.000164877172210254,0.403033226728439,0.427807062864304,4980.791015625,5938.119140625,6523.49365234375,26256.337890625,0.905797004699707,1.29185295104981,1.4017208814621,0.164315789937973,0.197606265544891,0.0295405928045511,447.805255560773,0.457078754901886,0.470749199390411,0.468139410018921,Interpolated,Benchmark,Market-based,Regular,Regular,,47.7777777777778,0.887193977832794,0.0996493548154831,0.129577830433846,0.0387136489152908,-0.0673202499747276,-0.0878145173192024,0.464020520448685,0.610235571861267,0.409549921751022,0.67921769618988,0.632803976535797,0.524358510971069,1.76911997795105
China,2008,370,101.324046138198,23,1.09,-0.526307642459869,0.153617858886719,-0.49308842420578,-0.21839340031147,-0.479174673557281,-1.69949722290039,1985.8,11386127,11210087,1353.569484,774.456359863281,2131.59268716585,2.4226713180542,6061694.5,10908688,11776912,11516746,36438724,0.532464146614075,0.420111209154129,0.378343403339386,11616248,5056456.5,8732913,30215794,0.365414083003998,0.988537192344666,0.766498565673828,0.552076160907745,0.106731250882149,0.0542731285095215,6.948655,0.373846024274826,0.390113860368729,0.398926615715027,Interpolated,Benchmark,Market-based,Regular,Regular,,61.1111111111111,0.352942377328873,0.420864820480347,0.173395067453384,0.201361790299416,-0.146398782730103,-0.0021652583964169,0.408356100320816,0.410458594560623,0.303601443767548,0.644472181797028,0.679639577865601,0.308642446994782,0.663501620292664
Colombia,2008,12669,111.429368549108,3,0.385,-0.261542618274689,-0.0219460409134626,-1.85346233844757,0.272389978170395,-0.381235986948013,-0.165922626852989,1985.8,468124.8125,482274.78125,44.254975,18.2545547485352,2085.96575999218,2.3396098613739,378161.21875,485931.59375,472014.4375,477655,1589458.625,0.0222520008683205,0.587870538234711,0.568618774414063,477714.78125,407108.53125,480136.46875,1323750,0.657332181930542,0.992825329303742,0.960142970085144,0.461115151643753,0.132656201720238,0.0350454747676849,1967.71130916667,0.507399380207062,0.513092219829559,0.507033169269562,Interpolated,Benchmark,Market-based,Regular,Regular,,82.2222222222222,0.675620794296265,0.225623920559883,0.116082839667797,0.134676188230515,-0.13095460832119,-0.0210491344332695,0.495937585830689,0.533068299293518,0.574108719825745,0.58489990234375,0.634182691574097,0.408944249153137,1.00689220428467
Congo,2008,0,101.116544055475,,0.74,-1.19324886798859,-1.22476422786713,-0.721322357654572,-1.22255659103394,-1.19344258308411,-1.15545642375946,1985.8,16650.078125,19736.734375,4.011486,1.36218559741974,,2.01916074752808,9240.712890625,14726.7861328125,17064.119140625,18349.0078125,52799.55078125,,,,17319.146484375,15976.7255859375,23409.822265625,67100.171875,,,,,,0.0434414148330689,447.805255560773,0.555379629135132,0.679958641529083,0.632344484329224,Interpolated,Benchmark,Market-based,Regular,,,48.8888888888889,0.360014796257019,0.298984736204147,0.143593519926071,0.836895108222961,-0.639488220214844,0,0.56519228219986,0.889798760414124,0.530777513980866,0.554620683193207,0.590385973453522,0.733667552471161,
Congo (DRC),2008,0,98.3736571749756,2,0.664,-1.26119422912598,-1.64381098747253,-2.00307631492615,-1.28233397006989,-1.57367646694183,-1.38789105415344,1985.8,39597.33203125,40075.796875,60.411195,19.2311458587647,,1.61106359958649,37819.515625,42269.75,39983.98828125,39864.3203125,226090.90625,,,,48199.4140625,46852.515625,46255.35546875,160394,,,,,,0.0183043368160725,559.292508333333,0.496341466903687,0.494912385940552,0.496398061513901,Interpolated,Benchmark,Market-based,Regular,,,37.7777777777778,0.795710027217865,0.111634500324726,0.152995854616165,0.139668628573418,-0.144983857870102,-0.0550251230597496,0.547094166278839,0.482767581939697,0.232383787631989,0.668385863304138,0.651215255260468,0.310398072004318,
Costa Rica,2008,796,95.6467418038823,4,0.349,0.493208974599838,0.267792940139771,0.359765231609344,0.566187620162964,0.453689336776733,0.96675968170166,1985.8,57960.8203125,58260.421875,4.463125,1.8894704580307,2397.88337650963,2.53096103668213,50090.8125,63323.82421875,58179.16015625,56655.0078125,150910.09375,0.00201863655820489,0.62685489654541,0.6661536693573,66493.5546875,55317.50390625,67535.21875,130628.78125,0.653228759765625,0.942219257354736,0.918998897075653,0.575477957725525,0.164689406752586,0.0541321523487568,526.23551344086,0.513238668441773,0.526183843612671,0.540339350700378,Interpolated,Benchmark,Market-based,Regular,Regular,,76.6666666666667,0.729488909244537,0.233571782708168,0.154648527503014,0.252120316028595,-0.462529629468918,0.0927001237869263,0.521600544452667,0.575185060501099,0.473794966936112,0.682205319404602,0.583461999893189,0.381838828325272,1.10522937774658
Côte d'Ivoire,2008,6,88.6109133707576,1,,-1.11905133724213,-1.25018310546875,-1.80406737327576,-0.929746806621552,-1.43818151950836,-1.167560338974,1985.8,47879.7421875,46264.0234375,19.605569,5.74066972732544,,1.50908589363098,41497.96875,45223.34375,48604.94921875,45659.6796875,61506.453125,0.000860957195982337,0.769303143024445,0.724446475505829,48618.53125,39831.26953125,42319.67578125,105560.734375,0.501704275608063,0.764238238334656,0.657924711704254,0.369449377059937,0.280326366424561,0.039333488792181,447.805255560773,0.472691893577576,0.498404115438461,0.530553579330444,Interpolated,Benchmark,Market-based,Regular,Regular,,63.3333333333333,0.792137384414673,0.0815900638699532,0.116716325283051,0.323585867881775,-0.305373251438141,-0.00865640211850405,0.457481145858765,0.78481912612915,0.575925230979919,0.661854386329651,0.565412044525147,0.692639112472534,3.04583168029785
Dominican Republic,2008,6,94.4622711152764,3,0.667,-0.752358675003052,-0.643935084342957,-0.0380077101290226,-0.161350831389427,-0.682735621929169,0.164732426404953,1985.8,106075.296875,109337.3359375,9.458075,3.71170520782471,2131.66636623381,2.34943008422852,94350.5234375,122310.34375,107687.859375,109755,360404.59375,0.00451003573834896,0.657394647598267,0.69653707742691,112108,92148.578125,121883.0703125,435258.3125,0.64693808555603,0.981488347053528,1.056596159935,0.459390878677368,0.147545725107193,0.0369522497057915,34.8661016299082,0.422047793865204,0.442555248737335,0.434220105409622,Interpolated,Benchmark,Market-based,Regular,Regular,,67.7777777777778,0.723109126091003,0.254747569561005,0.136537566781044,0.0886413529515266,-0.187806636095047,-0.01522898953408,0.441349893808365,0.511757731437683,0.319823086261749,0.660062193870544,0.590272009372711,0.380657821893692,0.980715453624725
Ecuador,2008,53,120.291156650094,1,0.702,-0.654705822467804,-0.859546005725861,-0.728682398796082,-1.12754857540131,-1.10530638694763,-0.222304701805115,1985.8,135879.828125,140478.0625,14.535739,6.36085844039917,1758.10093758924,2.6601152420044,101460.3828125,138516.59375,138892.0625,139591.453125,569672.3125,0.00990545842796564,0.443547785282135,0.418468207120895,146470.21875,106131.1484375,149399.984375,685858.3125,0.640715003013611,0.978515326976776,0.99005538225174,0.600423097610474,0.0517235547304153,0.0396521501243115,1,0.446460485458374,0.44468080997467,0.442452818155289,Interpolated,Benchmark,Market-based,Regular,Regular,,84.4444444444444,0.623929977416992,0.265461891889572,0.102908045053482,0.228941887617111,-0.224489226937294,0.00324739259667695,0.436203390359879,0.439808011054993,0.508649170398712,0.588839471340179,0.601591229438782,0.295146077871323,0.427717417478561
El Salvador,2008,2062,93.0772619130599,2,0.199,-0.411013573408127,-0.216283142566681,0.0393931120634079,0.150920912623405,-0.694341421127319,0.112083874642849,1985.8,29759.2421875,30067.353515625,6.131764,2.42948317527771,,1.9901887178421,33917.33984375,37985.18359375,29866.1328125,29319.4765625,61971.953125,,,,44738.125,47339.96875,55955.98828125,121869.8515625,,,,,,0.062612809240818,1,0.567501902580261,0.602250277996063,0.61347907781601,Interpolated,Benchmark,Market-based,Regular,,,77.7777777777778,0.970396399497986,0.138741984963417,0.186422973871231,0.259155988693237,-0.554717361927033,2.0225729323735E-16,0.583524405956268,0.891979217529297,0.484099298715591,0.633008539676666,0.596377670764923,0.545279979705811,
Ethiopia,2008,5281,102.452044469065,4,0.832,-0.666399776935577,-0.444984316825867,-1.73212063312531,-0.899132013320923,-0.706700682640076,-1.30721271038055,1985.8,70328.390625,81136.9921875,82.916235,35.6445236206055,,1.26257908344269,69602.0703125,82991.2578125,71991.21875,81370.796875,203586.75,,,,90308.59375,94351.2890625,86621.0546875,122172.171875,,,,,,0.0392026491463184,9.59974166666667,0.334115117788315,0.355718463659287,0.314714938402176,Interpolated,Benchmark,Market-based,Regular,,,78.8888888888889,0.74011355638504,0.164545312523842,0.115255638957024,0.0287904888391495,-0.172318652272224,0.123613685369492,0.341550439596176,0.468020975589752,0.286369204521179,0.68375426530838,0.619063496589661,0.297202438116074,
